评论ID,评论内容
47121,版本太久，將就學學
47127,很好的学习方式
47145,工欲善其事，必先利其器。此章节应该首先学习
47148,感觉不错
47151,太难了
47157,小小的失误，会导致，长时间的浪费
47163,很好
47178,可以 可以
47181,还是查看百度出来的。。。还是要继续努力啊\n实验还是最有效果的
47184,very good
47190,cmatrix倒是学会了
47193,1
47196,计划任务还是不熟悉啊，不过做这个挑战总算是明白了这是个什么东西
47226,"挺不错的,"
47235,未来的路还有很长，这次，我必须坚持。
47250,再來一個新版的SparkR MLLib
47253,挺好的
47268,小有收获
47277,真的好棒，谢谢你们，继续学习
47283,Good
47286,有意思
47289,很棒的学习模式，比看书更有吸引力。。。
47292,非常不错！
47295,实验楼学习很棒
47304,内容较多，需要反复思索
47307,棒棒的
47310,好辛苦不过很值得
47313,第一个挑战通过，继续加油！
47316,实验里面还有一个要求，就是在备份完还要删除昨天备份的日志，这个 删除昨天备份的日志要怎么做呢？？
47319,学的有点吃力
47322,遇到的最好的一个学习的平台，感谢！
47328,找不到<defs.h>文件？
47331,不错，讲解详细，比自己看文档好多了
47334,明天继续
47337,老大难来学习了，前路茫茫何时才是尽头，愿一切好。
47340,不错
47343,"听好的,很不错"
47346,感觉还不错哦！
47349,好吧，打个电话回来时间到了，，，我错了，再重新看了
47355,非常棒的学习平台，边理论边实践，较之传统式书本理论学习，这种模式显然效率高，而且知识点显浅易懂，不管是入门，还是有一定能力的同学而言，前者是收获，后者是重拾，非常不错，力荐！
47358,比较基础
47364,初次入手实验楼，这种边看边练的方法很喜欢
47376,不错不错
47379,体验了创建进程
47400,收获有效学习时间0分钟。
47403,收获有效学习时间0分钟。
47406,Roman
47409,chmod和chown命令都可以修改文件归属 基本chmod命令都可以搞定
47412,速度速度速度
47415,继续努力
47421,easy
47424,可以，我虽然工作了一年多了，但是有的命令我还真不知道
47427,"挺好的,每天进步一点点,学习一点点"
47430,不能说什么了，挺好的
47439,教程详细
47448,ssh直接连接不算有效学习时间啊？？
47454,哇时间过得真是太快了
47457,效果还不错
47460,不错不错！
47478,1
47490,不是很熟悉啊
47493,不是很熟悉啊
47514,真心不错！虚拟机都不用就可以使用linux了
47523,提交结果的时候一堆报错信息....
47583,"可以,"
47589,很不错，继续学习
47598,挑战：备份日志\n明明是对的，为啥总是提示时间不对，操作步骤如下：\n```sh\ncrontab -e\n\n#进行编辑\n0 3 * * * cp /var/log/alternatives.log /home/shiyanlou/tmp/$(date +\\%Y-\\%m -\\%d) && rm -f /var/log/alternatives.log\n\n#重启cron，这个不知道是不是必须的\nsudo service cron restart\n```
47604,学得一脸懵比
47607,很不错
47616,这个实验环境延迟太厉害了
47622,有意思
47631,太low
47646,目录权限很不错
47649,fun
47655,简单的图形小操作，学到了
47661,很方便！造福大众啊！
47664,有趣
47670,"gvim怎么调试啊，输错个herf,找了半天。"
47673,纯理论快速掠过
47685,Just Go On!
47688,不错哦
47694,OK！Interesting！
47718,没有登录到linux环境呀，有什么限制吗？
47730,"凌晨3点定时备份日志怎么写,求大神指点！！！【0 3 * * * cp /var/log/alternatives.log /home/shiyanlou/tmp/$(date +\\%y-\\%m-\\%d)】------------一直提示我格式错误！"
47760,这个实验我全都做得没问题，但是提交结果总是失败，不知道为啥。\n内容有我发布的实验报告为证。
47766,绩效学习吧~
47778,来这里学习非常的棒
47787,真是尴尬啊，目前只会对实验楼的源码照敲，自己还不会编码，什么变量什么运算符啊感觉有点吃力，估计要用到的时候又要回过来看看，记性就是这个查，老师这个题好难我不会~~~
47805,这个挑战开始怎么都过不了，一直提示日期格式有问题，原来是我在写定时任务时加了sudo
47808,太卡了
47811,讲解不是太清晰
47814,学习Linux基本知识，好用！
47817,还行
47874,挺有意思
47877,已经是老司机
47889,没有创建目录权限
47892,不错，省的自己搭建环境
47898,挺好的
47901,挺好的，看得懂
47904,这个实验体验不是很好，很简单的实验，没积累多少学习时间诶
47907,为什么不能在那个什么X终端里编辑文件？
47913,还行
47919,挺好的，由于时间原因，没有继续努力，。后期继续努力。
47925,使用中好卡好卡，
47934,很好的实验，让我python慢慢入门，可以写小程序了。
47937,very good
47940,还好吧，感觉我这个小白在这里能学到很多东西
47943,nice
47949,对于socket方式的程序交互有初步思路。
47958,不错
47964,实验很好，适合入门。
47967,收货挺多 继续加油
47970,最后一个mark表太长了。前面也没有交如何插入多个数据……好累人
47976,棒棒哒 么么哒
47979,ls，cd，pwd等命令很实用
47982,第二节几乎无用。。。。大家都来这了，都知道编程有啥用了，不需要太多的鼓励
47985,good
47988,挺不錯的
47994,基础有点薄弱，没有学以致用，继续努力
48081,还好
48093,"structs.xml中的<interceptor-stack name=""interceptorLogin"">写错了，应该是<interceptor-stack name=""InterceptorLogin"">，大小写的问题，害我找了半天，感觉就凭这个纠错要送我一个付费课程（ssh）"
48096,输入命令响应太慢。
48120,粘贴复制环境也太差了吧 = = 一直粘贴失败 郁闷死了
48123,HelloWorld
48126,复习了一下啊哈c里学的，操作环境从win换到了linux，熟悉了一下linux，为之后学Python打打基础
48129,好牛逼的平台
48132,加油！
48138,感谢一位前辈告诉我权限不足，可以用sudo，感谢实验楼提供的环境
48147,努力学习
48150,为什么date +%F不行
48162,非常好
48174,"阅读了说明,还是有收获的"
48183,nice
48186,太卡..太卡
48195,继续努力
48198,按步骤来蛮简单的
48201,gogogo
48204,第一课简单！
48207,学习一定要有定力，坚持就是胜利
48210,学的越来越扎实了
48219,这个学习网站不错.加油
48225,~
48231,做为了解 熟练 至于使用方面 还得努力练习。
48234,挺新颖的
48243,有收获，nice
48246,·1342
48249,学习效果好，但界面输入反应较慢
48258,very nice learning experience!
48261,没有问题
48282,666
48285,实验楼真心不错
48291,干 这个网站太屌了
48330,一开始只做了小时的限制 遗漏了分钟的设置
48339,。。有点记不住，实际操作用到再说吧
48366,太卡了，没法用啊
48375,类名一定要与 Java 文件名一致
48408,在 Java 中是区分大小写的
48486,==和!=适用于所有的基本数据类型，其他关系运算符不适用于boolean，因为boolean值只有true和false，比较没有任何意义。\n\n\n•==和!=也适用于所有对象，可以比较对象的引用是否相同。
48495,==和!=适用于所有的基本数据类型，其他关系运算符不适用于boolean，因为boolean值只有true和false，比较没有任何意义。\n\n\n•==和!=也适用于所有对象，可以比较对象的引用是否相同。
48498,666
48510,有点卡 没有加载成功下次再试验
48513,继续努力--！
48528,记得抄代码……
48531,继续加油
48537,很新奇，支持支持
48549,挺好用的
48552,赞~\\(≧▽≦)/~
48567,有时候编译不正常
48570,HENHAO
48573,"好卡。尤其是eclipse,我还是用getdit吧。但是他没有自动补全"
48576,"额,不知道为什么我这里不能输入字符d,实验楼，我来晚了。"
48582,很好，很新颖
48588,有意思
48591,非常好的培训模式
48594,纸上得来终觉浅
48600,绝知此事要躬行
48606,无为在歧路
48609,待会再战
48612,山重水复疑无路
48615,第一个实验，挺简单的。
48621,第一个实验，挺简单的。
48624,"System.out.printf(""%3d"",整数)。就是用三个空格输出一个整数。"
48627,第一个实验，挺简单的。
48630,不敢高声语
48645,春风得意马蹄疾
48648,很好，能实战Python
48654,还不错
48660,sg
48666,很好，能实战Python
48669,非常有用的教程，受益匪浅
48681,知识太多不弄易记住
48693,不错
48696,非常不错
48702,定义类的时候是不会为类开辟内存空间的，但是一旦创建了对象，系统就会在内存中为对象开辟一块空间，用来存放对象的属性值和方法。
48720,感觉是系统的问题，也有可能是我确实没弄明白，遗憾
48726,有效学习时间则么算的？
48729,2017/4/18 完成
48732,哈哈哈哈~~··做了个小游戏，棒棒哒~~~~
48741,我是一名学生，很高兴能使用 实验楼的环境学习。
48747,非常不错的实验
48750,还没有进去，不知道是电脑卡，还是什么其他原因。
48753,实际操作一下，确实有收获
48756,有点卡
48762,内容很丰富
48765,不错，没想到还能写一下C，哈哈
48777,"good tools, thanks"
48783,挺好 挺详细
48786,还是蛮好玩的
48789,很不错的地方
48795,顺利。
48798,好
48804,这节课的命令比较少
48810,linux 日志文件存放在 var 中
48822,有客户端版吗？
48825,有趣
48831,努力
48837,一个不错学习平台，很喜欢
48840,环境很流畅，教程循序渐进，很好。
48843,好好学习，天天向上
48849,java8的新特性看着简单，实际项目中没有使用java8的话，总是觉得学的不踏实，所以又回来再看一遍。
48852,每天两节实验课，加油加油
48855,很强大的功能：Optional是一个可以为null的容器对象，如果值存在则isPresent()返回true，调用get()方法会返回该对象。
48861,nice case
48867,.喜欢
48885,恩恩恩那
48909,第一次玩 ，还不太会
48912,顶顶顶
48942,很不错，嘿
48948,继续努力
48954,很简单，很容易理解
48957,嗯呢
48969,很简单的一个小程序，又复习一遍常用命令。
48972,很棒的教程
48975,凍結無法使用
48984,谢谢！下次再来
48996,主要是学了一些快捷键
48999,循序渐进，很不错的课程
49002,千里之行始于跬步
49011,感谢实验楼搭建的实验环境，今天刚刚用，在朋友的介绍下使用了，以后应该会常用！
49017,我在看文档
49020,感觉不是很清楚
49029,慢。。。
49032,bucuo
49038,刚刚入门  尚在学习
49041,千里之行始于跬步
49047,怎么说呢 很不错 跟着走 我是零基础 感觉还有很多东西学啊 很有感觉 越学越舒服 有人指导就最好了。
49050,千里之行始于跬步
49077,五星满分
49086,...
49113,如果我们定义了一个指向子类对象的父类引用类型，那么它除了能够引用父类中定义的所有属性和方法外，还可以使用子类强大的功能。但是对于只存在于子类的方法和属性就不能获取。
